29751,grimwatcher_greaves,Grimwatcher Greaves,30,2,Regular Drop,481,"WAR/PLD/DRK/DRG/RUN",16,VIT+3 / HP+15,-,"Greaves etched with the watch-sigils of a frontier garrison. Soldiers wore them into every border skirmish for a decade."
29752,fleetfoot_sollerets,Fleetfoot Sollerets,50,2,Regular Drop,576,"WAR/SAM/DRG/DRK/RUN",22,Accuracy+5,Haste+2,"Articulated sollerets with exceptionally thin jointing. Allow a heavy fighter to move with surprising quickness."
29753,thornwalker_boots,Thornwalker Boots,62,3,Custom NM Drop,689,"THF/NIN/DNC/BST",20,AGI+4 / Evasion+6,Movement Speed+12,"Boots tipped with thornwood studs that grip loose stone and wet bark equally well. Near-silent underfoot."
29754,gravewarden_sabatons,Gravewarden Sabatons,70,4,Custom NM Drop,759,"DRK/WAR/SAM",28,STR+4 / Attack+10,Store TP+3,"Heavy iron sabatons bearing the crest of the graveward order. The last thing many opponents ever looked down at."

--- NECK (5) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29755,rangers_gorget,Ranger's Gorget,NECK,20,2,Regular Drop,0,All Jobs,0,AGI+3,Ranged Accuracy+5,"A simple leather gorget with a brass fitting. Standard issue for range scouts and forward observers."
29756,ironhide_choker,Ironhide Choker,NECK,35,2,Regular Drop,0,All Jobs,0,HP+25 / VIT+3,Defence+5,"A thick iron-ringed choker worn by brawlers and heavy fighters who prefer neck protection they can feel."
29757,scholars_collar,Scholar's Collar,NECK,45,2,Regular Drop,0,All Jobs,0,MP+30 / INT+3,MND+3,"A stiff academic collar lined with insulating ether-thread. Worn loose or tight depending on the wearer's disposition."
29758,duelists_chain,Duelist's Chain,NECK,58,3,Regular Drop,0,All Jobs,0,STR+3 / DEX+3,Accuracy+6,"A finely linked chain bearing no adornment. Worn by fighters who believe skill speaks louder than decoration."
29759,wardens_torque,Warden's Torque,NECK,68,3,Custom NM Drop,0,All Jobs,0,HP+40 / VIT+4,Enmity+4,"A solid iron torque inscribed with a warden's oath. Commanders award it only to soldiers who stood their ground absolutely."

--- WAIST (5) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29760,cowhide_belt,Cowhide Belt,WAIST,12,1,Regular Drop,0,All Jobs,0,HP+10 / STR+2,-,"A wide cowhide belt with a plain brass buckle. Unremarkable in every way. Gets the job done."
29761,woven_cord,Woven Cord,WAIST,25,1,Regular Drop,0,All Jobs,0,MP+15 / MND+2,-,"A cord of twisted ether-cloth bound in a simple knot. Mages use it to carry reagents but it quietly amplifies focus."
29762,mercenaries_sash,Mercenary's Sash,WAIST,40,2,Regular Drop,0,All Jobs,0,HP+20 / STR+3,Accuracy+4,"A wide linen sash worn tight across the abdomen. Used by mercenaries to support their core during long marches."
29763,hexweave_obi,Hexweave Obi,WAIST,55,2,Regular Drop,0,"BLM/RDM/SCH/GEO/SMN/WHM",0,MP+30 / INT+4,Conserve MP+4,"A formal obi woven with hexing patterns that contain and recycle magical overflow. Sought by serious elemental casters."
29764,titans_girdle,Titan's Girdle,WAIST,68,3,Custom NM Drop,0,"WAR/PLD/DRG/DRK/RUN",0,STR+4 / VIT+4,HP+35,"A girdle of overlapping iron plates said to have belonged to a Galka champion. Absurdly heavy. Absurdly effective."

--- EARRINGS (5) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29765,copper_loop,Copper Loop,EAR,10,1,Regular Drop,0,All Jobs,0,HP+8,-,"A simple copper hoop earring. No enchantment to speak of, but the metal retains a small amount of protective warmth."
29766,mages_stud,Mage's Stud,EAR,25,2,Regular Drop,0,All Jobs,0,MP+12 / INT+2,-,"A small polished stone mounted on silver. Common gift between students completing their first year of magic study."
29767,warriors_loop,Warrior's Loop,EAR,35,2,Regular Drop,0,All Jobs,0,STR+3,Accuracy+3,"A heavy iron loop worn through the earlobe. Soldiers in some cultures earn the right to wear it after their first real battle."
29768,keen_earring,Keen Earring,EAR,50,2,Regular Drop,0,All Jobs,0,Accuracy+5,Attack+4,"A thin crystal stud that sharpens awareness when worn. Vendors argue endlessly over what mineral it actually is."
29769,hunters_earring,Hunter's Earring,EAR,60,3,Custom NM Drop,0,All Jobs,0,AGI+3 / Ranged Accuracy+5,Ranged Attack+4,"A feather-tipped earring crafted from the claw of a highland predator. Proof of a hunt that wasn't a sure thing."

--- RINGS (5) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29770,bronze_ring,Bronze Ring,RING,10,1,Regular Drop,0,All Jobs,0,HP+8 / VIT+1,-,"A plain bronze ring with no markings. Picked up by adventurers because it costs nothing and weighs even less."
29771,apprentices_ring,Apprentice's Ring,RING,20,1,Regular Drop,0,All Jobs,0,MP+10 / MND+2,-,"A ring given to new initiates at several academies. Enchanted faintly, enough to reassure a nervous student."
29772,soldiers_ring,Soldier's Ring,RING,38,2,Regular Drop,0,All Jobs,0,STR+3 / HP+15,-,"A steel ring stamped with a rank sigil. Many soldiers never take theirs off. Many graves have one on the finger."
29773,sorcerers_band,Sorcerer's Band,RING,52,2,Regular Drop,0,All Jobs,0,INT+4 / MP+20,-,"A narrow platinum band inset with a dark stone. The stone grows warm the longer it is worn, which some find unsettling."
29774,champions_ring,Champion's Ring,RING,65,3,Custom NM Drop,0,All Jobs,0,STR+4 / Accuracy+5,Attack+6,"A broad iron ring engraved with a crossed-swords crest. Given to tournament champions. Most of those champions are gone."

--- BACK (5) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29775,roughspun_cloak,Roughspun Cloak,BACK,12,1,Regular Drop,0,All Jobs,5,HP+10 / MND+1,-,"A short cloak of rough undyed cloth. Keeps out wind and rain if nothing else. Very easy to replace."
29776,trackers_mantle,Tracker's Mantle,BACK,30,2,Regular Drop,503,"RNG/BST/THF/COR/DNC",6,AGI+3 / Ranged Accuracy+4,Evasion+4,"A mottled mantle designed to break the wearer's silhouette in woodland. Also works surprisingly well in a crowd."
29777,ironguard_cape,Ironguard Cape,BACK,45,2,Regular Drop,503,"WAR/PLD/DRG/DRK/RUN",8,VIT+3 / HP+20,Enmity+2,"A short iron-banded cape worn at the garrison. Offers a little coverage to the back of the neck that armour plates miss."
29778,spellward_mantle,Spellward Mantle,BACK,55,3,Custom NM Drop,503,"WHM/BLM/RDM/SMN/SCH/GEO",7,INT+4 / MND+4,MP+25,"A mantle stitched with ward-runes along every seam. Casters report that hostile spells occasionally fail to seat when wearing it."
29779,galeshroud_cloak,Galeshroud Cloak,BACK,68,4,Custom NM Drop,503,All Jobs,9,AGI+5 / Evasion+8,Dual Wield+1,"A cloak that billows even in still air, as though caught in a private wind. Found on a nameless duelist at the end of a long road."

==============================================================
  IMPLEMENTATION REFERENCE
==============================================================

ITEM TYPE CODES (item_basic.sql type column)
  4 = ARMOR (all armour + accessories)
  5 = WEAPON

SQL FILES TO UPDATE PER ITEM
  All items:    item_basic.sql      (itemid subid name sortname name_jp type stackSize flags aH BaseSell)
  All items:    item_equipment.sql  (itemId name level ilevel jobs MId shieldSize scriptType slot rslot rslotlook su_level)
  All items:    item_mods.sql       (stat bonuses by mod ID)
  Weapons only: item_weapon.sql     (itemId name skill subskill ilvl_skill ilvl_parry ilvl_macc dmgType hit delay dmg unlock_points)

WEAPON SKILL CODES (verify against scripts/enum/ before inserting)
  H2H=0 | Dagger=1 | Sword=2 | Great Sword=3 | Axe=4
  Great Axe=5 | Scythe=6 | Polearm=7 | Katana=8
  Club=10 | Staff=11 | Archery=12 | Marksmanship=13

DAMAGE TYPE CODES
  Blunt=4 | Slashing=2 | Piercing=3 | Ranged=5

FLAG SUGGESTIONS (item_basic.sql flags column)
  Standard tradeable drop: 0x0000
  EX/No-trade NM drop:     0x0C00  (RARE + EX)

NOTABLE MOD NAMES (item_mods.sql reference)
  MOD_MOVE_SPEED, MOD_PHALANX_ECHO, MOD_TRIPLE_ATTACK,
  MOD_DOUBLE_ATTACK, MOD_CRITHITRATE, MOD_DUAL_WIELD,
  MOD_SUBTLE_BLOW, MOD_STORE_TP, MOD_FAST_CAST,
  MOD_CONSERVE_MP, MOD_ENMITY, MOD_RANGED_ACC, MOD_RANGED_ATK

CUSTOM NM ITEMS (Tier 3-4) - to be designed in LQS
  Batch 1:
    29702 Thornwood Staff       → treant guardian (lv45-50)
    29703 Rimehunter's Bow      → coldwood highland beast (lv55-60)
    29704 Ashveil Katana        → shadow hunter assassin (lv65-70)
    29707 Ironshroud Mask       → iron beast warlord (lv60-65)
    29709 Ember Plate           → fire cultist champion (lv40-45)
    29710 Shadowweave Tunic     → master assassin (lv62-70)
    29712 Hammerfist Gauntlets  → monastery guardian (lv50-55)
    29716 Gloamstone Sabots     → hexcaster sorcerer (lv55-60)
    29719 Wanderer's Mantle     → wandering ronin (lv50-55)
  Batch 2:
    29723 Wraithreap Scythe     → necrotic creature NM (lv50-55)
    29727 Ashlock Musket        → elite sniper NM (lv60-65)
    29728 Ironbone Greataxe     → bone colossus NM (lv65-70)
    29733 Templar Crown         → disbanded holy order captain (lv55-60)
    29734 Phantom Visor         → faceless duelist NM (lv68-72)
    29738 Cloistered Surcoat    → mountain monastery elder (lv58-63)
    29739 Reaver's Coat         → reaver warlord NM (lv70)
    29743 Duelist's Gages       → mage-swordsman NM (lv60-65)
    29744 Ironwill Gauntlets    → fortress guardian NM (lv70)
    29748 Shadowstep Hakama     → blade-dancer NM (lv60-65)
    29749 Warlord's Cuisses     → fallen warlord NM (lv70)
    29753 Thornwalker Boots     → poacher lord NM (lv62-68)
    29754 Gravewarden Sabatons  → graveward knight NM (lv70)
    29759 Warden's Torque       → frontier warden captain (lv68-72)
    29764 Titan's Girdle        → Galka champion ghost (lv68-72)
    29769 Hunter's Earring      → highland apex predator NM (lv60-65)
    29774 Champion's Ring       → tournament champion spectre (lv65-70)
    29778 Spellward Mantle      → runeward arcanist NM (lv55-60)
    29779 Galeshroud Cloak      → nameless duelist NM (lv68-72)

NOTES
  - Total: 131 items across IDs 29700-29819 (Batches 1-3) + 29840-29850 (Tier 6).
  - Next regular batch starts at 29820. Next Tier 6 batch starts at 29851.
  - Model IDs: 3-digit range (413-759) from ToAU/WotG equipment visuals.
  - Accessories (neck/waist/ear/ring) use MId=0 (no visible worn model).
  - Back pieces use MId=503 (cape) where a visual is appropriate; MId=0
    for the Roughspun Cloak (too plain to render a cape mesh).
  - Dual Wield hard cap: +1 per item, per balance ruling.
  - Double/Triple Attack: +1% max, Tier 3-4 NM drops only.
  - Haste: max +2 on non-body slots; max +3 on body (Tier 4 NM only).

==============================================================
  BATCH 3 - OVERVIEW (IDs 29780-29819)  [NEW]
  7 Weapons / 4 Head / 4 Body / 4 Hands / 4 Legs / 3 Feet
  3 Neck / 3 Waist / 2 Earring / 2 Ring / 3 Back = 40 Items
  First batch to introduce regular-drop items in T5 (lv60-70).
==============================================================

SuggestedItemID,InternalName,DisplayName,ItemType,EquipSlot,SlotBitmask,LevelReq,PowerTier,Source,ModelID,Jobs(Text),JobsBitmask
29780,rustbite_greatsword,Rustbite Greatsword,Weapon,MAIN,1,22,2,Regular Drop,499,"WAR/PLD/DRK/RUN",2097345
29781,moonblade,Moonblade,Weapon,MAIN+SUB,3,40,2,Regular Drop,527,"WAR/PLD/RDM/NIN/BLU",36945
29782,needlefang_knife,Needlefang Knife,Weapon,MAIN+SUB,3,10,1,Regular Drop,415,"THF/NIN/RDM/COR/DNC/BRD",332336
29783,shadewhisper_blade,Shadewhisper Blade,Weapon,MAIN+SUB,3,35,2,Regular Drop,491,"NIN/SAM",6144
29784,bonereap_scythe,Bonereap Scythe,Weapon,MAIN,1,25,1,Regular Drop,460,"DRK",128
29785,copperlock_crossbow,Copperlock Crossbow,Weapon,RANGED,4,35,2,Regular Drop,498,"RNG/COR",66560
29786,elderwood_staff,Elderwood Staff,Weapon,MAIN,1,60,2,Regular Drop,694,"WHM/BLM/RDM/SMN/SCH/GEO",1589276
29787,ironpaw_knuckles,Ironpaw Knuckles,Weapon,MAIN+SUB,3,60,2,Regular Drop,686,"MNK/PUP",131074
29788,riveted_visor,Riveted Visor,Armour,HEAD,16,25,2,Regular Drop,444,"WAR/PLD/DRK/DRG/SAM/RUN",2107585
29789,silkweave_hood,Silkweave Hood,Armour,HEAD,16,42,2,Regular Drop,526,"BLM/SMN/SCH/GEO/RDM",1589272
29790,trackers_cap,Tracker's Cap,Armour,HEAD,16,55,2,Regular Drop,630,"RNG/COR/BST/THF/DNC",328992
29791,iron_sentinel_helm,Iron Sentinel Helm,Armour,HEAD,16,65,2,Regular Drop,726,"WAR/PLD/DRK/DRG/SAM/RUN",2107585
29792,mudcloth_gi,Mudcloth Gi,Armour,BODY,32,25,1,Regular Drop,445,"MNK/PUP/BST",131330
29793,verdant_robe,Verdant Robe,Armour,BODY,32,38,2,Regular Drop,515,"SMN/WHM/SCH/GEO/RDM",1589268
29794,rangers_surcoat,Ranger's Surcoat,Armour,BODY,32,52,2,Regular Drop,587,"RNG/COR/BST",66816
29795,tempered_coat,Tempered Coat,Armour,BODY,32,65,2,Regular Drop,733,"WAR/MNK/THF/DRK/SAM/NIN/DNC",268451
29796,featherlight_wraps,Featherlight Wraps,Armour,HANDS,64,18,1,Regular Drop,425,"MNK/PUP/BST/DNC",393474
29797,channelers_cuffs,Channeler's Cuffs,Armour,HANDS,64,55,2,Regular Drop,627,"WHM/BLM/RDM/SMN/SCH/GEO",1589276
29798,ironveil_gauntlets,Ironveil Gauntlets,Armour,HANDS,64,65,2,Regular Drop,744,"WAR/DRK/SAM/DRG/RUN",2107521
29799,bonehide_knuckle_guards,Bonehide Knuckle-Guards,Armour,HANDS,64,38,2,Regular Drop,511,"WAR/DRK/MNK/SAM",2179
29800,wanderers_kecks,Wanderer's Kecks,Armour,LEGS,128,22,2,Regular Drop,442,"WHM/BLM/RDM/SMN/SCH/GEO/BRD",1589788
29801,boneweave_kecks,Boneweave Kecks,Armour,LEGS,128,52,2,Regular Drop,577,"WAR/DRK/MNK/SAM/RUN/DRG",2107523
29802,dawnspun_slops,Dawnspun Slops,Armour,LEGS,128,65,2,Regular Drop,729,"WHM/BLM/RDM/SMN/SCH/GEO",1589276
29803,muddled_breeches,Muddled Breeches,Armour,LEGS,128,32,2,Regular Drop,488,"THF/NIN/DNC/BST/COR/RNG",333088
29804,brass_shod_boots,Brass-Shod Boots,Armour,FEET,256,18,1,Regular Drop,427,"WAR/MNK/PLD/DRK/DRG/SAM/RUN",2107587
29805,plodders_clogs,Plodder's Clogs,Armour,FEET,256,38,2,Regular Drop,510,"BST/RNG/THF/DNC/COR/BRD",329504
29806,ironveil_sabatons,Ironveil Sabatons,Armour,FEET,256,65,2,Regular Drop,742,"WAR/PLD/DRK/DRG/SAM/RUN",2107585
29807,menders_gorget,Mender's Gorget,Armour,NECK,512,15,1,Regular Drop,0,All Jobs,4194303
29808,raiders_necklace,Raider's Necklace,Armour,NECK,512,48,2,Regular Drop,0,All Jobs,4194303
29809,arcane_collar,Arcane Collar,Armour,NECK,512,62,2,Regular Drop,0,All Jobs,4194303
29810,rough_sash,Rough Sash,Armour,WAIST,1024,15,1,Regular Drop,0,All Jobs,4194303
29811,warriors_tassels,Warrior's Tassels,Armour,WAIST,1024,48,2,Regular Drop,0,"WAR/MNK/DRK/SAM/DRG/PLD/RUN",2107587
29812,spellbinders_belt,Spellbinder's Belt,Armour,WAIST,1024,62,2,Regular Drop,0,"WHM/BLM/RDM/SMN/SCH/GEO/BLU",1622044
29813,scouts_earring,Scout's Earring,Armour,EAR,6144,18,2,Regular Drop,0,All Jobs,4194303
29814,savants_earring,Savant's Earring,Armour,EAR,6144,62,2,Regular Drop,0,All Jobs,4194303
29815,toughened_ring,Toughened Ring,Armour,RING,24576,28,2,Regular Drop,0,All Jobs,4194303
29816,battlemage_band,Battlemage Band,Armour,RING,24576,62,2,Regular Drop,0,All Jobs,4194303
29817,brigands_cape,Brigand's Cape,Armour,BACK,32768,22,2,Regular Drop,503,"THF/NIN/DNC/COR/BST/RNG/BRD",333600
29818,menders_mantle,Mender's Mantle,Armour,BACK,32768,42,2,Regular Drop,503,"WHM/BLM/RDM/SMN/SCH/GEO/BLU",1622044
29819,soldiers_cloak,Soldier's Cloak,Armour,BACK,32768,62,2,Regular Drop,503,"WAR/PLD/DRK/DRG/SAM/MNK/RUN",2107587

==============================================================
  BATCH 3 - WEAPONS (IDs 29780-29787)
==============================================================

ID,InternalName,DisplayName,LevelReq,PowerTier,Source,ModelID,Jobs,DMG,Delay,DmgType,WeaponSkill,PrimaryStats,SecondaryStats,FlavorText
29780,rustbite_greatsword,Rustbite Greatsword,22,2,Regular Drop,499,"WAR/PLD/DRK/RUN",44,396,Slashing,Great Sword,STR+3 / VIT+2,-,"A broad two-hander whose edge is pocked with rust that somehow never spreads. The weight alone does half the work."
29781,moonblade,Moonblade,40,2,Regular Drop,527,"WAR/PLD/RDM/NIN/BLU",38,240,Slashing,Sword,MND+3 / Accuracy+5,Magic Accuracy+4,"A slim blade whose steel takes on a pale lustre at dusk. Favoured by battle mages who prefer their options open."
29782,needlefang_knife,Needlefang Knife,10,1,Regular Drop,415,"THF/NIN/RDM/COR/DNC/BRD",12,210,Piercing,Dagger,DEX+2,Evasion+3,"A narrow blade tapered to a vicious point. Cheap to make, easy to conceal, and surprisingly effective in the right hands."
29783,shadewhisper_blade,Shadewhisper Blade,35,2,Regular Drop,491,"NIN/SAM",34,245,Slashing,Katana,DEX+3 / Accuracy+5,-,"A katana with a darkened blade that hides its movements in shadow. Said to whisper faintly when drawn from the scabbard."
29784,bonereap_scythe,Bonereap Scythe,25,1,Regular Drop,460,"DRK",35,480,Slashing,Scythe,STR+2 / INT+2,-,"A crude scythe fashioned from a salvaged blade and a long ashwood haft. Standard kit for a dark knight finding their footing."
29785,copperlock_crossbow,Copperlock Crossbow,35,2,Regular Drop,498,"RNG/COR",34,528,Piercing,Marksmanship,AGI+2,Ranged Accuracy+5,"A compact crossbow with a copper-inlaid lock mechanism that reduces misfires. Reliable over flashy."
29786,elderwood_staff,Elderwood Staff,60,2,Regular Drop,694,"WHM/BLM/RDM/SMN/SCH/GEO",62,366,Blunt,Staff,MND+4 / INT+4,MP+20,"A staff of ancient elderwood with a grain so tight it seems almost stone. Casters in remote regions prize it as a dependable tool."
29787,ironpaw_knuckles,Ironpaw Knuckles,60,2,Regular Drop,686,"MNK/PUP",24,96,Blunt,H2H,STR+4,Accuracy+6,"Iron-reinforced knuckle guards with a textured grip that never slips. Simple, durable, and exactly as effective as they look."

==============================================================
  BATCH 3 - ARMOUR (IDs 29788-29819)
==============================================================

--- HEAD (4) ---

ID,InternalName,DisplayName,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29788,riveted_visor,Riveted Visor,25,2,Regular Drop,444,"WAR/PLD/DRK/DRG/SAM/RUN",18,STR+2 / VIT+3,HP+12,"A plain iron visor riveted to a leather cap. Covers the essentials without any pretence of elegance."
29789,silkweave_hood,Silkweave Hood,42,2,Regular Drop,526,"BLM/SMN/SCH/GEO/RDM",21,INT+3 / MP+18,Elemental Magic Skill+4,"A close-fitting hood woven from silk threaded with ether-conducting filaments. Keeps the caster's mind unnervingly still."
29790,trackers_cap,Tracker's Cap,55,2,Regular Drop,630,"RNG/COR/BST/THF/DNC",28,AGI+4 / Ranged Accuracy+5,Evasion+4,"A wide-brimmed cap dyed in muted earth tones. Designed to keep the wearer unseen at the same time they are watching."
29791,iron_sentinel_helm,Iron Sentinel Helm,65,2,Regular Drop,726,"WAR/PLD/DRK/DRG/SAM/RUN",38,VIT+4 / HP+30,Accuracy+6,"A full-coverage helm worn by frontier sentinels on extended postings. Heavy, unadorned, and built to last decades."

--- BODY (4) ---

ID,InternalName,DisplayName,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29792,mudcloth_gi,Mudcloth Gi,25,1,Regular Drop,445,"MNK/PUP/BST",26,HP+20 / VIT+2,Subtle Blow+2,"A training gi dyed in muddy earth tones with panels reinforced against repeated impact. Hard-wearing and comfortable."
29793,verdant_robe,Verdant Robe,38,2,Regular Drop,515,"SMN/WHM/SCH/GEO/RDM",30,MND+4 / MP+25,Elemental Magic Skill+4,"A robe the colour of deep forest. Its fabric holds a faint charge that supplements the wearer's magical reserves."
29794,rangers_surcoat,Ranger's Surcoat,52,2,Regular Drop,587,"RNG/COR/BST",38,AGI+4 / Ranged Accuracy+5,Ranged Attack+5,"A surcoat cut for freedom of movement, with hardened leather panels across the chest. Smells persistently of pine resin."
29795,tempered_coat,Tempered Coat,65,2,Regular Drop,733,"WAR/MNK/THF/DRK/SAM/NIN/DNC",48,STR+4 / DEX+3,Accuracy+8 / Waltz Potency+3%,"A coat of close-fitted tempered steel strips over a padded base. Favoured by career soldiers who value flexibility over bulk."

--- HANDS (4) ---

ID,InternalName,DisplayName,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29796,featherlight_wraps,Featherlight Wraps,18,1,Regular Drop,425,"MNK/PUP/BST/DNC",11,DEX+2 / HP+8,Subtle Blow+2,"Thin cotton wraps reinforced at the knuckles with a stiffened inner layer. Worn to nothing and replaced often."
29797,channelers_cuffs,Channeler's Cuffs,55,2,Regular Drop,627,"WHM/BLM/RDM/SMN/SCH/GEO",20,MND+4 / INT+3,Fast Cast+3,"Close-fitting cuffs stitched with silver channelling thread along every seam. Marginally speeds the onset of spellcasting."
29798,ironveil_gauntlets,Ironveil Gauntlets,65,2,Regular Drop,744,"WAR/DRK/SAM/DRG/RUN",30,STR+4 / Attack+10,Accuracy+5,"Gauntlets of overlapping iron vanes that protect without slowing the arm. Standard workshop output from a competent smithy."
29799,bonehide_knuckle_guards,Bonehide Knuckle-Guards,38,2,Regular Drop,511,"WAR/DRK/MNK/SAM",22,STR+3,Accuracy+5,"Guards fashioned from laminated bone and thick hide. Heavier than they look and satisfyingly loud on contact."

--- LEGS (4) ---

ID,InternalName,DisplayName,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29800,wanderers_kecks,Wanderer's Kecks,22,2,Regular Drop,442,"WHM/BLM/RDM/SMN/SCH/GEO/BRD",20,MP+18 / MND+2,INT+2,"Loose travelling kecks with deep pockets. Mages wear them for the mobility; scholars wear them because they have too many scrolls."
29801,boneweave_kecks,Boneweave Kecks,52,2,Regular Drop,577,"WAR/DRK/MNK/SAM/RUN/DRG",36,STR+3 / VIT+3,Attack+7,"Kecks of interlocked bone plates over padded linen. Built for fighters who expect to be hit as often as they hit."
29802,dawnspun_slops,Dawnspun Slops,65,2,Regular Drop,729,"WHM/BLM/RDM/SMN/SCH/GEO",34,INT+5 / MND+4,MP+25,"Slops woven at dawn from thread treated with early-morning dew. An affectation that somehow results in genuinely superior channelling."
29803,muddled_breeches,Muddled Breeches,32,2,Regular Drop,488,"THF/NIN/DNC/BST/COR/RNG",27,DEX+3 / AGI+3,Evasion+5 / CHR+2,"Wide-legged breeches in a mottled pattern that is either camouflage or a laundry accident. Either way they do the job."

--- FEET (3) ---

ID,InternalName,DisplayName,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29804,brass_shod_boots,Brass-Shod Boots,18,1,Regular Drop,427,"WAR/MNK/PLD/DRK/DRG/SAM/RUN",11,HP+10 / VIT+2,-,"Sturdy leather boots with brass toecaps. Inelegant and effective. The mud never really comes off."
29805,plodders_clogs,Plodder's Clogs,38,2,Regular Drop,510,"BST/RNG/THF/DNC/COR/BRD",16,AGI+3 / Movement Speed+8,Evasion+4,"Thick-soled clogs with a surprisingly quiet footfall. Plodder is a nickname. The people who wear them are anything but."
29806,ironveil_sabatons,Ironveil Sabatons,65,2,Regular Drop,742,"WAR/PLD/DRK/DRG/SAM/RUN",26,STR+3 / Attack+8,Haste+2,"Iron sabatons with an articulated veil of small plates across the instep. Allow a full range of motion without sacrificing coverage."

--- NECK (3) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29807,menders_gorget,Mender's Gorget,NECK,15,1,Regular Drop,0,All Jobs,0,MP+12 / MND+2,-,"A plain gorget stitched with a small white sigil. Healers starting out often trade one among themselves as a gesture of solidarity."
29808,raiders_necklace,Raider's Necklace,NECK,48,2,Regular Drop,0,All Jobs,0,STR+3 / DEX+3,Attack+5,"A braided cord hung with a single metal fang. Popular among fighters who prefer their accessories to carry a message."
29809,arcane_collar,Arcane Collar,NECK,62,2,Regular Drop,0,All Jobs,0,INT+4 / MND+3,Magic Accuracy+6,"A stiffened collar inscribed with concentric rings of notation. Scholars argue over whether the inscription is a formula or a poem."

--- WAIST (3) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29810,rough_sash,Rough Sash,WAIST,15,1,Regular Drop,0,All Jobs,0,HP+12 / STR+2,-,"A length of rough cord knotted at the waist. The enchantment on it is modest. The price is modest. Fair trade."
29811,warriors_tassels,Warrior's Tassels,WAIST,48,2,Regular Drop,0,"WAR/MNK/DRK/SAM/DRG/PLD/RUN",0,STR+3 / Attack+6,Accuracy+4,"A belt hung with iron tassels that clatter when the wearer moves. Soldiers who know them find the sound reassuring."
29812,spellbinders_belt,Spellbinder's Belt,WAIST,62,2,Regular Drop,0,"WHM/BLM/RDM/SMN/SCH/GEO/BLU",0,MP+25 / INT+4,Conserve MP+3,"A wide belt embroidered with binding sigils. Casters claim it keeps their concentration from fraying at the edges of long fights."

--- EARRING (2) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29813,scouts_earring,Scout's Earring,EAR,18,2,Regular Drop,0,All Jobs,0,AGI+2,Evasion+3,"A small hooked earring worn by forward scouts. The enchantment is subtle enough that most opponents don't notice it working."
29814,savants_earring,Savant's Earring,EAR,62,2,Regular Drop,0,All Jobs,0,INT+3 / MND+2,Magic Accuracy+4,"A teardrop stud of polished dark stone. The kind of earring a scholar wears to signal they have stopped trying to impress people."

--- RING (2) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29815,toughened_ring,Toughened Ring,RING,28,2,Regular Drop,0,All Jobs,0,VIT+3 / HP+12,-,"A thick iron ring with a blunt surface finish. Worn by soldiers who want a ring that will survive the same things they do."
29816,battlemage_band,Battlemage Band,RING,62,2,Regular Drop,0,All Jobs,0,STR+2 / INT+2,Accuracy+4,"A narrow band set with two stones — one red, one blue. Said to represent the balance a true battlemage must maintain."

--- BACK (3) ---

ID,InternalName,DisplayName,Slot,LevelReq,PowerTier,Source,ModelID,Jobs,DEF,PrimaryStats,SecondaryStats,FlavorText
29817,brigands_cape,Brigand's Cape,BACK,22,2,Regular Drop,503,"THF/NIN/DNC/COR/BST/RNG/BRD",5,AGI+2,Evasion+5,"A short, dark cape cut to fall just below the shoulder blades. Worn by half the brigands on the continent and none of the merchants."
